year,area,village,master,college,highSchool,secondary,total,lat,lon,state_code
106,北投區,東華里,0.10933199899924943,0.2769577182887165,0.44633475106329745,0.16737553164873656,3997,25.1220704,121.5127339,555527052
106,北投區,吉利里,0.1006876227897839,0.2981335952848723,0.44597249508840864,0.15520628683693516,6108,25.1162708,121.5120202,555427049
106,北投區,吉慶里,0.09991386735572783,0.2917743324720069,0.46016365202411713,0.14814814814814814,4644,25.1116574,121.5034543,555327045
106,北投區,尊賢里,0.08365200764818356,0.28369980879541107,0.45506692160611856,0.1775812619502868,4184,25.1168642,121.5080942,555427049
106,北投區,立賢里,0.08804640563496996,0.2842345141910089,0.4640563496996064,0.16366273047441476,4827,25.1146462,121.5020266,555427046
106,北投區,立農里,0.09046728971962617,0.2801246105919003,0.45133956386292834,0.17806853582554516,8025,25.1193581,121.5059527,555527049
106,北投區,八仙里,0.08347927612375948,0.27301031329052344,0.44833625218914186,0.1951741583965752,5139,25.1211562,121.4884624,555527046
106,北投區,洲美里,0.04056246619794483,0.1914548404542996,0.4705246078961601,0.29745808545159547,1849,25.1028683,121.5041681,555127039
106,北投區,奇岩里,0.0887651490337373,0.29042471885577026,0.4595479855879463,0.16126214652254614,9159,25.1300274,121.5127339,555727053
106,北投區,清江里,0.05130533484676504,0.2195232690124858,0.4757094211123723,0.25346197502837686,8810,25.1279091,121.5020266,555627050
106,北投區,中央里,0.0807048908185417,0.25871536202273016,0.45766824160388203,0.20291150555484613,7831,25.1285818,121.4991711,555727050
106,北投區,長安里,0.07249955900511554,0.25930499206209207,0.4925030869641912,0.17569236196860116,5669,25.134956,121.5016696,555827051
106,北投區,大同里,0.08954948301329395,0.25997045790251105,0.4555022156573117,0.19497784342688332,5416,25.1314122,121.4956017,555727049
106,北投區,溫泉里,0.08575605002436251,0.27367224297547504,0.46369985382491474,0.17687185317524767,6157,25.1335309,121.5063096,555827052
106,北投區,林泉里,0.08632840028188865,0.2639182522903453,0.4689922480620155,0.18076109936575052,2838,25.1399632,121.5155891,555927053
106,北投區,中心里,0.09461037877523777,0.3000166861338228,0.4623727682296012,0.14300016686133823,5993,25.1401619,121.5063096,555927051
106,北投區,中庸里,0.06086735987826528,0.25158508749682984,0.4572660410854679,0.230281511539437,3943,25.1386081,121.5002419,555927050
106,北投區,開明里,0.08667424119461127,0.27316993994481414,0.46242493101769194,0.17773088784288266,6161,25.1434874,121.5034543,556027049
106,北投區,中和里,0.08954233915542781,0.28122927260667696,0.4452796816272386,0.18394870661065665,4523,25.144497,121.4991711,556027048
106,北投區,智仁里,0.07007508044333215,0.2584912406149446,0.4662138005005363,0.205219878441187,5594,25.1437646,121.4952447,556027048
106,北投區,秀山里,0.0644304217867818,0.23480571238791098,0.4330787113915643,0.26768515443374297,3011,25.1533058,121.492746,556227043
106,北投區,文化里,0.11433901918976545,0.31529850746268656,0.43523454157782515,0.13512793176972282,3752,25.13937,121.4956017,555927049
106,北投區,豐年里,0.052229613205222965,0.23306233062330622,0.4730229120473023,0.24168514412416853,4059,25.1345789,121.4906043,555827048
106,北投區,稻香里,0.07981035163966811,0.23903595416831291,0.4610825760568945,0.22007111813512445,5062,25.1440411,121.4870345,556027046
106,北投區,桃源里,0.07267857142857143,0.25035714285714283,0.4567857142857143,0.22017857142857142,5600,25.1384182,121.4827508,555927046
106,北投區,一德里,0.07108792846497765,0.24843517138599105,0.4631892697466468,0.2172876304023845,6710,25.1304958,121.4713265,555727044
106,北投區,關渡里,0.0696999031945789,0.2537270087124879,0.44491771539206193,0.23165537270087125,10330,25.1169113,121.4670422,555427040
106,北投區,泉源里,0.048682447521214825,0.2005359535506923,0.4368021438142028,0.31397945511389014,2239,25.155518,121.5227266,556327048
106,北投區,湖山里,0.05243209096651927,0.21415034744156664,0.4396715097915351,0.29374605180037905,1583,25.1514747,121.5398548,556227054
106,北投區,大屯里,0.050816696914700546,0.18330308529945555,0.4382940108892922,0.3275862068965517,1102,25.1595596,121.5055958,556327042
106,北投區,湖田里,0.037037037037037035,0.1655773420479303,0.47167755991285404,0.32570806100217864,918,25.1825708,121.5541264,556927029
